,nmin,minleaf,ntrees,nfeats,avg_accuracy
8513,21,7,40,4,0.7268070175438597
8514,21,7,40,5,0.7455438596491228
8515,21,7,40,6,0.7322807017543861
8516,21,7,40,7,0.7242807017543861
8517,21,7,40,8,0.7376140350877194
8518,21,7,40,9,0.721578947368421
8519,21,7,40,10,0.7428771929824561
8520,21,7,50,1,0.6737894736842105
8521,21,7,50,2,0.7030526315789474
8522,21,7,50,3,0.7216491228070175
8523,21,7,50,4,0.7215438596491228
8524,21,7,50,5,0.750736842105263
8525,21,7,50,6,0.7136491228070175
8526,21,7,50,7,0.7269122807017544
8527,21,7,50,8,0.7029473684210525
8528,21,7,50,9,0.7216842105263158
8529,21,7,50,10,0.7215087719298247
8530,21,7,100,1,0.713719298245614
8531,21,7,100,2,0.7137894736842105
8532,21,7,100,3,0.7163157894736842
8533,21,7,100,4,0.716280701754386
8534,21,7,100,5,0.7428771929824561
8535,21,7,100,6,0.6976140350877194
8536,21,7,100,7,0.7241403508771931
8537,21,7,100,8,0.7321754385964911
8538,21,7,100,9,0.737438596491228
8539,21,7,100,10,0.7215438596491228
8540,21,7,150,1,0.7083157894736842
8541,21,7,150,2,0.7321754385964911
8542,21,7,150,3,0.7295087719298246
8543,21,7,150,4,0.7110175438596491
8544,21,7,150,5,0.721578947368421
8545,21,7,150,6,0.7455438596491227
8546,21,7,150,7,0.748280701754386
8547,21,7,150,8,0.7214736842105263
8548,21,7,150,9,0.7401052631578947
8549,21,7,150,10,0.7294736842105263
8550,21,7,200,1,0.7110175438596491
8551,21,7,200,2,0.7243157894736841
8552,21,7,200,3,0.7242105263157894
8553,21,7,200,4,0.7136842105263157
8554,21,7,200,5,0.716280701754386
8555,21,7,200,6,0.7215438596491228
8556,21,7,200,7,0.7162456140350877
8557,21,7,200,8,0.7242456140350877
8558,21,7,200,9,0.7108771929824561
8559,21,7,200,10,0.7162456140350877
8560,21,8,10,1,0.6342807017543859
8561,21,8,10,2,0.642
8562,21,8,10,3,0.6872280701754386
8563,21,8,10,4,0.7111228070175438
8564,21,8,10,5,0.7003859649122808
8565,21,8,10,6,0.7189824561403508
8566,21,8,10,7,0.681438596491228
8567,21,8,10,8,0.7216491228070175
8568,21,8,10,9,0.6894736842105262
8569,21,8,10,10,0.7216842105263158
8570,21,8,20,1,0.6184912280701754
8571,21,8,20,2,0.7242105263157895
8572,21,8,20,3,0.6790877192982456
8573,21,8,20,4,0.6924561403508772
8574,21,8,20,5,0.7163508771929825
8575,21,8,20,6,0.7242807017543861
8576,21,8,20,7,0.7479298245614034
8577,21,8,20,8,0.6736842105263158
8578,21,8,20,9,0.7108421052631579
8579,21,8,20,10,0.7349473684210526
8580,21,8,30,1,0.6714385964912281
8581,21,8,30,2,0.7083508771929825
8582,21,8,30,3,0.7293684210526316
8583,21,8,30,4,0.7242105263157895
8584,21,8,30,5,0.7323157894736843
8585,21,8,30,6,0.7560350877192983
8586,21,8,30,7,0.7322105263157895
8587,21,8,30,8,0.7108421052631579
8588,21,8,30,9,0.7294736842105264
8589,21,8,30,10,0.7295438596491228
8590,21,8,40,1,0.6606666666666665
8591,21,8,40,2,0.6844912280701754
8592,21,8,40,3,0.7243157894736842
8593,21,8,40,4,0.7190526315789473
8594,21,8,40,5,0.7057543859649122
8595,21,8,40,6,0.7136140350877194
8596,21,8,40,7,0.7003157894736842
8597,21,8,40,8,0.7054385964912282
8598,21,8,40,9,0.7029473684210527
8599,21,8,40,10,0.7029122807017545
8600,21,8,50,1,0.7083859649122807
8601,21,8,50,2,0.6899298245614035
8602,21,8,50,3,0.7216842105263158
8603,21,8,50,4,0.7082456140350877
8604,21,8,50,5,0.7108771929824561
8605,21,8,50,6,0.7269473684210526
8606,21,8,50,7,0.7532982456140351
8607,21,8,50,8,0.7321754385964911
8608,21,8,50,9,0.7268771929824561
8609,21,8,50,10,0.7559649122807017
8610,21,8,100,1,0.7109824561403509
8611,21,8,100,2,0.7057543859649122
8612,21,8,100,3,0.7190526315789473
8613,21,8,100,4,0.7241754385964911
8614,21,8,100,5,0.748280701754386
8615,21,8,100,6,0.7269122807017545
8616,21,8,100,7,0.7455438596491228
8617,21,8,100,8,0.716140350877193
8618,21,8,100,9,0.750842105263158
8619,21,8,100,10,0.7215438596491228
8620,21,8,150,1,0.7110526315789473
8621,21,8,150,2,0.7083859649122808
8622,21,8,150,3,0.7401754385964912
8623,21,8,150,4,0.721719298245614
8624,21,8,150,5,0.7268070175438597
8625,21,8,150,6,0.718842105263158
8626,21,8,150,7,0.7535438596491228
8627,21,8,150,8,0.7374385964912281
8628,21,8,150,9,0.7215438596491228
8629,21,8,150,10,0.7454035087719297
8630,21,8,200,1,0.7004561403508771
8631,21,8,200,2,0.7295087719298246
8632,21,8,200,3,0.7296491228070174
8633,21,8,200,4,0.7243508771929823
8634,21,8,200,5,0.7268421052631577
8635,21,8,200,6,0.721578947368421
8636,21,8,200,7,0.7215438596491228
8637,21,8,200,8,0.7295087719298246
8638,21,8,200,9,0.7269122807017544
8639,21,8,200,10,0.7241052631578947
8640,21,9,10,1,0.6870526315789472
8641,21,9,10,2,0.665859649122807
8642,21,9,10,3,0.6419649122807017
8643,21,9,10,4,0.6736842105263159
8644,21,9,10,5,0.729719298245614
8645,21,9,10,6,0.6790877192982456
8646,21,9,10,7,0.6869122807017544
8647,21,9,10,8,0.6870526315789475
8648,21,9,10,9,0.6790526315789474
8649,21,9,10,10,0.7058947368421052
8650,21,9,20,1,0.636701754385965
8651,21,9,20,2,0.7111228070175439
8652,21,9,20,3,0.6924561403508772
8653,21,9,20,4,0.7164210526315788
8654,21,9,20,5,0.6923508771929825
8655,21,9,20,6,0.6951929824561404
8656,21,9,20,7,0.7188070175438597
8657,21,9,20,8,0.7002105263157896
8658,21,9,20,9,0.7109122807017544
8659,21,9,20,10,0.7295789473684211
8660,21,9,30,1,0.7031228070175438
8661,21,9,30,2,0.7215789473684209
8662,21,9,30,3,0.6872280701754386
8663,21,9,30,4,0.6925263157894737
8664,21,9,30,5,0.734842105263158
8665,21,9,30,6,0.729719298245614
8666,21,9,30,7,0.7348070175438596
8667,21,9,30,8,0.7401052631578947
8668,21,9,30,9,0.6976140350877194
8669,21,9,30,10,0.7375087719298246
8670,21,9,40,1,0.7058245614035088
8671,21,9,40,2,0.6950175438596491
8672,21,9,40,3,0.7242105263157894
8673,21,9,40,4,0.713859649122807
8674,21,9,40,5,0.7003157894736842
8675,21,9,40,6,0.740140350877193
8676,21,9,40,7,0.7163157894736842
8677,21,9,40,8,0.7269122807017544
8678,21,9,40,9,0.7215087719298245
8679,21,9,40,10,0.7028070175438595
8680,21,9,50,1,0.705859649122807
8681,21,9,50,2,0.7004210526315788
8682,21,9,50,3,0.7161754385964911
8683,21,9,50,4,0.697859649122807
8684,21,9,50,5,0.6950526315789473
8685,21,9,50,6,0.748140350877193
8686,21,9,50,7,0.7109473684210527
8687,21,9,50,8,0.7030175438596491
8688,21,9,50,9,0.7482105263157895
8689,21,9,50,10,0.7375087719298244
8690,21,9,100,1,0.6978245614035088
8691,21,9,100,2,0.7109473684210527
8692,21,9,100,3,0.7190175438596491
8693,21,9,100,4,0.716280701754386
8694,21,9,100,5,0.7163157894736842
8695,21,9,100,6,0.734842105263158
8696,21,9,100,7,0.718842105263158
8697,21,9,100,8,0.7321754385964911
8698,21,9,100,9,0.734842105263158
8699,21,9,100,10,0.7215438596491228
8700,21,9,150,1,0.7003157894736842
8701,21,9,150,2,0.7215438596491228
8702,21,9,150,3,0.7428070175438597
8703,21,9,150,4,0.7056842105263158
8704,21,9,150,5,0.734842105263158
8705,21,9,150,6,0.7269122807017544
8706,21,9,150,7,0.7401052631578947
8707,21,9,150,8,0.7242105263157895
8708,21,9,150,9,0.7481754385964912
8709,21,9,150,10,0.7534385964912281
8710,21,9,200,1,0.6951929824561404
8711,21,9,200,2,0.6977543859649123
8712,21,9,200,3,0.7296140350877194
8713,21,9,200,4,0.7163157894736842
8714,21,9,200,5,0.7162456140350877
8715,21,9,200,6,0.7242456140350877
8716,21,9,200,7,0.7375789473684211
8717,21,9,200,8,0.7269473684210526
8718,21,9,200,9,0.7322807017543861
8719,21,9,200,10,0.7242456140350878
8720,21,10,10,1,0.6553684210526316
8721,21,10,10,2,0.6844210526315789
8722,21,10,10,3,0.6630526315789474
8723,21,10,10,4,0.7110175438596491
8724,21,10,10,5,0.6845614035087719
8725,21,10,10,6,0.7244210526315789
8726,21,10,10,7,0.6684561403508773
8727,21,10,10,8,0.7001052631578949
8728,21,10,10,9,0.7082105263157896
8729,21,10,10,10,0.7692631578947368
8730,21,10,20,1,0.676421052631579
8731,21,10,20,2,0.6632280701754386
8732,21,10,20,3,0.7588421052631579
8733,21,10,20,4,0.6868070175438595
8734,21,10,20,5,0.6815438596491228
8735,21,10,20,6,0.6950175438596491
8736,21,10,20,7,0.7267719298245614
8737,21,10,20,8,0.7081754385964912
8738,21,10,20,9,0.6710526315789473
8739,21,10,20,10,0.705578947368421
8740,21,10,30,1,0.7109824561403509
8741,21,10,30,2,0.7057894736842105
8742,21,10,30,3,0.729719298245614
8743,21,10,30,4,0.6870175438596491
8744,21,10,30,5,0.766877192982456
8745,21,10,30,6,0.7349473684210526
8746,21,10,30,7,0.7108070175438597
8747,21,10,30,8,0.7056491228070175
8748,21,10,30,9,0.7509122807017544
8749,21,10,30,10,0.7056140350877194
8750,21,10,40,1,0.6686666666666666
8751,21,10,40,2,0.6632631578947369
8752,21,10,40,3,0.7136140350877194
8753,21,10,40,4,0.7083508771929823
8754,21,10,40,5,0.7638947368421053
8755,21,10,40,6,0.7109122807017544
8756,21,10,40,7,0.7109473684210527
8757,21,10,40,8,0.7348070175438595
8758,21,10,40,9,0.6921052631578947
8759,21,10,40,10,0.7348771929824561
8760,21,10,50,1,0.7165263157894737
8761,21,10,50,2,0.6868771929824562
8762,21,10,50,3,0.7056140350877192
8763,21,10,50,4,0.7002456140350878
8764,21,10,50,5,0.710877192982456
8765,21,10,50,6,0.6949122807017544
8766,21,10,50,7,0.7295087719298246
8767,21,10,50,8,0.6869824561403509
8768,21,10,50,9,0.7270526315789473
8769,21,10,50,10,0.7375087719298244
8770,21,10,100,1,0.7083859649122807
8771,21,10,100,2,0.705719298245614
8772,21,10,100,3,0.7456140350877194
8773,21,10,100,4,0.7162456140350878
8774,21,10,100,5,0.7349473684210526
8775,21,10,100,6,0.7348070175438597
8776,21,10,100,7,0.7482105263157895
8777,21,10,100,8,0.7349473684210527
8778,21,10,100,9,0.7322105263157895
8779,21,10,100,10,0.764140350877193
8780,21,10,150,1,0.7030175438596491
8781,21,10,150,2,0.6923157894736842
8782,21,10,150,3,0.7164561403508771
8783,21,10,150,4,0.7482105263157894
8784,21,10,150,5,0.7189473684210527
8785,21,10,150,6,0.7427719298245613
8786,21,10,150,7,0.7108421052631579
8787,21,10,150,8,0.7214385964912282
8788,21,10,150,9,0.7215087719298244
8789,21,10,150,10,0.7321052631578947
8790,21,10,200,1,0.6924912280701755
8791,21,10,200,2,0.7190877192982456
8792,21,10,200,3,0.7428771929824561
8793,21,10,200,4,0.7376140350877194
8794,21,10,200,5,0.7269122807017544
8795,21,10,200,6,0.7403157894736843
8796,21,10,200,7,0.7349122807017544
8797,21,10,200,8,0.7295438596491228
8798,21,10,200,9,0.7322456140350877
8799,21,10,200,10,0.7002456140350877
8800,22,1,10,1,0.6763859649122808
8801,22,1,10,2,0.6815087719298245
8802,22,1,10,3,0.6711228070175438
8803,22,1,10,4,0.6974035087719298
8804,22,1,10,5,0.6790526315789472
8805,22,1,10,6,0.6367368421052632
8806,22,1,10,7,0.6629122807017545
8807,22,1,10,8,0.7164912280701754
8808,22,1,10,9,0.7401754385964912
8809,22,1,10,10,0.6765263157894738
8810,22,1,20,1,0.6553333333333333
8811,22,1,20,2,0.7109824561403509
8812,22,1,20,3,0.7163508771929824
8813,22,1,20,4,0.6842456140350878
8814,22,1,20,5,0.6896842105263159
8815,22,1,20,6,0.732280701754386
8816,22,1,20,7,0.7189473684210527
8817,22,1,20,8,0.7004210526315788
8818,22,1,20,9,0.7534736842105263
8819,22,1,20,10,0.7375087719298244
8820,22,1,30,1,0.6871929824561404
8821,22,1,30,2,0.7216842105263158
8822,22,1,30,3,0.7454385964912281
8823,22,1,30,4,0.7215087719298244
8824,22,1,30,5,0.6789473684210526
8825,22,1,30,6,0.6951228070175439
8826,22,1,30,7,0.7216140350877194
8827,22,1,30,8,0.7054385964912282
8828,22,1,30,9,0.7322105263157895
8829,22,1,30,10,0.7482105263157894
8830,22,1,40,1,0.7083859649122807
8831,22,1,40,2,0.6896842105263158
8832,22,1,40,3,0.7454736842105263
8833,22,1,40,4,0.7375789473684211
8834,22,1,40,5,0.7348771929824561
8835,22,1,40,6,0.7030175438596491
8836,22,1,40,7,0.6923157894736842
8837,22,1,40,8,0.7081754385964912
8838,22,1,40,9,0.7027719298245614
8839,22,1,40,10,0.7348771929824561
8840,22,1,50,1,0.7003508771929824
8841,22,1,50,2,0.6923508771929824
8842,22,1,50,3,0.7110526315789473
8843,22,1,50,4,0.7108771929824562
8844,22,1,50,5,0.742842105263158
8845,22,1,50,6,0.7135087719298246
8846,22,1,50,7,0.753298245614035
8847,22,1,50,8,0.726842105263158
8848,22,1,50,9,0.6975438596491228
8849,22,1,50,10,0.7136140350877194
8850,22,1,100,1,0.7269473684210526
8851,22,1,100,2,0.7269824561403508
8852,22,1,100,3,0.7428421052631579
8853,22,1,100,4,0.7188421052631578
8854,22,1,100,5,0.7401754385964912
8855,22,1,100,6,0.702982456140351
8856,22,1,100,7,0.7375087719298244
8857,22,1,100,8,0.7320701754385965
8858,22,1,100,9,0.7267719298245614
8859,22,1,100,10,0.7374736842105264
8860,22,1,150,1,0.7163508771929824
8861,22,1,150,2,0.7164210526315788
8862,22,1,150,3,0.7322105263157895
8863,22,1,150,4,0.7374035087719297
8864,22,1,150,5,0.7241754385964911
8865,22,1,150,6,0.7162456140350877
8866,22,1,150,7,0.7453684210526317
8867,22,1,150,8,0.7241052631578948
8868,22,1,150,9,0.7322105263157895
8869,22,1,150,10,0.7240701754385965
8870,22,1,200,1,0.7004561403508772
8871,22,1,200,2,0.7269824561403508
8872,22,1,200,3,0.7083157894736842
8873,22,1,200,4,0.742842105263158
8874,22,1,200,5,0.7188771929824561
8875,22,1,200,6,0.7188771929824562
8876,22,1,200,7,0.7348421052631579
8877,22,1,200,8,0.7349122807017544
8878,22,1,200,9,0.7188771929824561
8879,22,1,200,10,0.7480701754385966
8880,22,2,10,1,0.6390175438596492
8881,22,2,10,2,0.7215789473684211
8882,22,2,10,3,0.6923859649122808
8883,22,2,10,4,0.6736842105263158
8884,22,2,10,5,0.732
8885,22,2,10,6,0.6497894736842106
8886,22,2,10,7,0.6925964912280701
8887,22,2,10,8,0.7083859649122807
8888,22,2,10,9,0.6948771929824561
8889,22,2,10,10,0.7214736842105263
8890,22,2,20,1,0.6605964912280703
8891,22,2,20,2,0.7271228070175437
8892,22,2,20,3,0.6711929824561403
8893,22,2,20,4,0.7321754385964911
8894,22,2,20,5,0.6949824561403509
8895,22,2,20,6,0.7135789473684211
8896,22,2,20,7,0.716140350877193
8897,22,2,20,8,0.724280701754386
8898,22,2,20,9,0.6896491228070175
8899,22,2,20,10,0.7188771929824562
8900,22,2,30,1,0.6925263157894737
8901,22,2,30,2,0.7110526315789473
8902,22,2,30,3,0.6924912280701754
8903,22,2,30,4,0.7215438596491228
8904,22,2,30,5,0.7003508771929825
8905,22,2,30,6,0.7083859649122807
8906,22,2,30,7,0.7003157894736842
8907,22,2,30,8,0.7241052631578947
8908,22,2,30,9,0.6894385964912281
8909,22,2,30,10,0.7109122807017545
8910,22,2,40,1,0.6818245614035088
8911,22,2,40,2,0.6871929824561404
8912,22,2,40,3,0.7243157894736842
8913,22,2,40,4,0.7217543859649123
8914,22,2,40,5,0.7109473684210526
8915,22,2,40,6,0.729578947368421
8916,22,2,40,7,0.6975438596491228
8917,22,2,40,8,0.732140350877193
8918,22,2,40,9,0.7506666666666666
8919,22,2,40,10,0.7054736842105263
8920,22,2,50,1,0.7162105263157896
8921,22,2,50,2,0.6950526315789475
8922,22,2,50,3,0.7136491228070175
8923,22,2,50,4,0.705578947368421
8924,22,2,50,5,0.7642105263157895
8925,22,2,50,6,0.7347719298245614
8926,22,2,50,7,0.7268771929824561
8927,22,2,50,8,0.710701754385965
8928,22,2,50,9,0.7375438596491228
8929,22,2,50,10,0.7240350877192983
8930,22,2,100,1,0.7030877192982455
8931,22,2,100,2,0.7056140350877194
8932,22,2,100,3,0.7109824561403509
8933,22,2,100,4,0.7055438596491228
8934,22,2,100,5,0.7029473684210525
8935,22,2,100,6,0.7135438596491228
8936,22,2,100,7,0.7296491228070174
8937,22,2,100,8,0.7161754385964911
8938,22,2,100,9,0.7215438596491228
8939,22,2,100,10,0.7214736842105263
8940,22,2,150,1,0.7084561403508772
8941,22,2,150,2,0.7083859649122807
8942,22,2,150,3,0.729578947368421
8943,22,2,150,4,0.7055438596491228
8944,22,2,150,5,0.7402105263157894
8945,22,2,150,6,0.7269122807017544
8946,22,2,150,7,0.7348421052631579
8947,22,2,150,8,0.7401052631578947
8948,22,2,150,9,0.7320701754385965
8949,22,2,150,10,0.7402456140350877
8950,22,2,200,1,0.7216842105263158
8951,22,2,200,2,0.7136140350877194
8952,22,2,200,3,0.7268771929824561
8953,22,2,200,4,0.7455438596491228
8954,22,2,200,5,0.729438596491228
8955,22,2,200,6,0.7348771929824561
8956,22,2,200,7,0.7375087719298246
8957,22,2,200,8,0.7454385964912281
8958,22,2,200,9,0.7162807017543861
8959,22,2,200,10,0.7162105263157895
8960,22,3,10,1,0.6390175438596492
8961,22,3,10,2,0.6231929824561404
8962,22,3,10,3,0.6976842105263158
8963,22,3,10,4,0.6737543859649123
8964,22,3,10,5,0.6498947368421053
8965,22,3,10,6,0.724140350877193
8966,22,3,10,7,0.7320701754385964
8967,22,3,10,8,0.6817543859649122
8968,22,3,10,9,0.6976842105263158
8969,22,3,10,10,0.7163508771929824
8970,22,3,20,1,0.6950175438596491
8971,22,3,20,2,0.7004561403508772
8972,22,3,20,3,0.6896140350877193
8973,22,3,20,4,0.7057894736842105
8974,22,3,20,5,0.7083157894736842
8975,22,3,20,6,0.7321754385964911
8976,22,3,20,7,0.7056491228070175
8977,22,3,20,8,0.724
8978,22,3,20,9,0.7295438596491227
8979,22,3,20,10,0.7107368421052632
8980,22,3,30,1,0.721578947368421
8981,22,3,30,2,0.7214736842105263
8982,22,3,30,3,0.6975087719298245
8983,22,3,30,4,0.7243157894736842
8984,22,3,30,5,0.7108771929824561
8985,22,3,30,6,0.7135789473684211
8986,22,3,30,7,0.742842105263158
8987,22,3,30,8,0.721719298245614
8988,22,3,30,9,0.7268771929824561
8989,22,3,30,10,0.7136491228070175
8990,22,3,40,1,0.6818947368421052
8991,22,3,40,2,0.6977894736842105
8992,22,3,40,3,0.6922105263157896
8993,22,3,40,4,0.7215789473684209
8994,22,3,40,5,0.7163859649122807
8995,22,3,40,6,0.7586315789473683
8996,22,3,40,7,0.7190526315789474
8997,22,3,40,8,0.7348421052631579
8998,22,3,40,9,0.7162105263157894
8999,22,3,40,10,0.7241403508771931
9000,22,3,50,1,0.7110877192982455
9001,22,3,50,2,0.6976842105263158
9002,22,3,50,3,0.7083859649122808
9003,22,3,50,4,0.7243157894736842
9004,22,3,50,5,0.7269473684210528
9005,22,3,50,6,0.7082105263157895
9006,22,3,50,7,0.7003157894736842
9007,22,3,50,8,0.7109824561403508
9008,22,3,50,9,0.7188771929824562
9009,22,3,50,10,0.7160701754385965
9010,22,3,100,1,0.7242807017543861
9011,22,3,100,2,0.7215789473684209
9012,22,3,100,3,0.7136842105263158
9013,22,3,100,4,0.7161754385964912
9014,22,3,100,5,0.7296140350877194
9015,22,3,100,6,0.7401754385964912
9016,22,3,100,7,0.734842105263158
9017,22,3,100,8,0.7428771929824561
9018,22,3,100,9,0.7401754385964912
9019,22,3,100,10,0.7268070175438597
9020,22,3,150,1,0.7296842105263158
9021,22,3,150,2,0.7321754385964911
9022,22,3,150,3,0.7136842105263157
9023,22,3,150,4,0.7348771929824561
9024,22,3,150,5,0.7056140350877194
9025,22,3,150,6,0.7322105263157894
9026,22,3,150,7,0.7481052631578947
9027,22,3,150,8,0.7401052631578947
9028,22,3,150,9,0.7241754385964911
9029,22,3,150,10,0.7347368421052631
9030,22,3,200,1,0.713719298245614
9031,22,3,200,2,0.7189122807017544
9032,22,3,200,3,0.7375087719298246
9033,22,3,200,4,0.7241754385964911
9034,22,3,200,5,0.7162105263157894
9035,22,3,200,6,0.7214736842105263
9036,22,3,200,7,0.7561052631578947
9037,22,3,200,8,0.7508070175438596
9038,22,3,200,9,0.748140350877193
9039,22,3,200,10,0.7454736842105263
9040,22,4,10,1,0.6446666666666667
9041,22,4,10,2,0.6896491228070175
9042,22,4,10,3,0.7059298245614035
9043,22,4,10,4,0.6871929824561404
9044,22,4,10,5,0.7028771929824561
9045,22,4,10,6,0.7136140350877194
9046,22,4,10,7,0.6950877192982456
9047,22,4,10,8,0.7269122807017544
9048,22,4,10,9,0.7135438596491228
9049,22,4,10,10,0.7348771929824561
9050,22,4,20,1,0.670982456140351
9051,22,4,20,2,0.6976491228070175
9052,22,4,20,3,0.6950526315789474
9053,22,4,20,4,0.6897192982456141
9054,22,4,20,5,0.7320701754385965
9055,22,4,20,6,0.7111578947368422
9056,22,4,20,7,0.6683508771929825
9057,22,4,20,8,0.7375789473684211
9058,22,4,20,9,0.7373684210526316
9059,22,4,20,10,0.7323157894736843
9060,22,4,30,1,0.7083859649122807
9061,22,4,30,2,0.7138245614035088
9062,22,4,30,3,0.7270526315789474
9063,22,4,30,4,0.7189824561403508
9064,22,4,30,5,0.7535087719298246
9065,22,4,30,6,0.7187719298245614
9066,22,4,30,7,0.7348771929824561
9067,22,4,30,8,0.7216140350877194
9068,22,4,30,9,0.7374385964912282
9069,22,4,30,10,0.7216842105263158
9070,22,4,40,1,0.6949122807017545
9071,22,4,40,2,0.6870877192982456
9072,22,4,40,3,0.7242456140350877
9073,22,4,40,4,0.7056842105263158
9074,22,4,40,5,0.7481754385964912
9075,22,4,40,6,0.7455087719298246
9076,22,4,40,7,0.7241754385964912
9077,22,4,40,8,0.7188070175438597
9078,22,4,40,9,0.7000701754385965
9079,22,4,40,10,0.7162456140350877
9080,22,4,50,1,0.7084561403508772
9081,22,4,50,2,0.7056842105263158
9082,22,4,50,3,0.7374736842105263
9083,22,4,50,4,0.7163157894736842
9084,22,4,50,5,0.6948771929824562
9085,22,4,50,6,0.7215438596491228
9086,22,4,50,7,0.7373684210526316
9087,22,4,50,8,0.6870175438596491
9088,22,4,50,9,0.7242456140350877
9089,22,4,50,10,0.7479649122807017
9090,22,4,100,1,0.7189824561403507
9091,22,4,100,2,0.7109473684210527
9092,22,4,100,3,0.7295438596491227
9093,22,4,100,4,0.713578947368421
9094,22,4,100,5,0.7267719298245614
9095,22,4,100,6,0.7189122807017544
9096,22,4,100,7,0.7482456140350877
9097,22,4,100,8,0.7402105263157894
9098,22,4,100,9,0.7401754385964913
9099,22,4,100,10,0.7534385964912281
9100,22,4,150,1,0.7243157894736842
9101,22,4,150,2,0.7269122807017544
9102,22,4,150,3,0.7242105263157895
9103,22,4,150,4,0.7189122807017544
9104,22,4,150,5,0.7401754385964912
9105,22,4,150,6,0.7375087719298246
9106,22,4,150,7,0.7295087719298244
9107,22,4,150,8,0.740140350877193
9108,22,4,150,9,0.7268070175438596
9109,22,4,150,10,0.7216491228070175
9110,22,4,200,1,0.7110877192982455
9111,22,4,200,2,0.7215438596491228
9112,22,4,200,3,0.7136140350877194
9113,22,4,200,4,0.7323157894736843
9114,22,4,200,5,0.7294385964912281
9115,22,4,200,6,0.716140350877193
9116,22,4,200,7,0.7455087719298246
9117,22,4,200,8,0.7268070175438597
9118,22,4,200,9,0.7375438596491228
9119,22,4,200,10,0.7268421052631578
9120,22,5,10,1,0.626
9121,22,5,10,2,0.6871578947368422
9122,22,5,10,3,0.7188771929824561
9123,22,5,10,4,0.7030877192982455
9124,22,5,10,5,0.6816140350877193
9125,22,5,10,6,0.716421052631579
9126,22,5,10,7,0.7137543859649121
9127,22,5,10,8,0.7082807017543861
9128,22,5,10,9,0.697719298245614
9129,22,5,10,10,0.6870526315789474
9130,22,5,20,1,0.6817894736842105
9131,22,5,20,2,0.6978947368421052
9132,22,5,20,3,0.6949122807017544
9133,22,5,20,4,0.726842105263158
9134,22,5,20,5,0.726982456140351
9135,22,5,20,6,0.7349122807017544
9136,22,5,20,7,0.729578947368421
9137,22,5,20,8,0.7269473684210527
9138,22,5,20,9,0.7214385964912282
9139,22,5,20,10,0.7454385964912281
9140,22,5,30,1,0.673859649122807
9141,22,5,30,2,0.7056140350877194
9142,22,5,30,3,0.7136842105263157
9143,22,5,30,4,0.7082105263157895
9144,22,5,30,5,0.7134736842105263
9145,22,5,30,6,0.7030526315789474
9146,22,5,30,7,0.6630526315789473
9147,22,5,30,8,0.7215438596491228
9148,22,5,30,9,0.7454385964912281
9149,22,5,30,10,0.6948421052631579
9150,22,5,40,1,0.7216140350877194
9151,22,5,40,2,0.7083157894736842
9152,22,5,40,3,0.7111578947368422
9153,22,5,40,4,0.7214736842105264
9154,22,5,40,5,0.7243157894736842
9155,22,5,40,6,0.7162807017543861
9156,22,5,40,7,0.7376491228070176
9157,22,5,40,8,0.6870877192982456
9158,22,5,40,9,0.7296140350877194
9159,22,5,40,10,0.7294736842105264
9160,22,5,50,1,0.7323859649122806
9161,22,5,50,2,0.705719298245614
9162,22,5,50,3,0.7029122807017545
9163,22,5,50,4,0.708280701754386
9164,22,5,50,5,0.7215438596491228
9165,22,5,50,6,0.716421052631579
9166,22,5,50,7,0.734842105263158
9167,22,5,50,8,0.7214035087719298
9168,22,5,50,9,0.7587719298245614
9169,22,5,50,10,0.7376842105263157
9170,22,5,100,1,0.7082807017543861
9171,22,5,100,2,0.7296842105263158
9172,22,5,100,3,0.732280701754386
9173,22,5,100,4,0.6949473684210526
9174,22,5,100,5,0.7162105263157895
9175,22,5,100,6,0.7560350877192983
9176,22,5,100,7,0.7188771929824561
9177,22,5,100,8,0.7374035087719298
9178,22,5,100,9,0.7455438596491228
9179,22,5,100,10,0.7400701754385965
9180,22,5,150,1,0.7190526315789474
9181,22,5,150,2,0.7295438596491228
9182,22,5,150,3,0.7508771929824561
9183,22,5,150,4,0.7242105263157894
9184,22,5,150,5,0.726842105263158
9185,22,5,150,6,0.7294035087719297
9186,22,5,150,7,0.7348070175438597
9187,22,5,150,8,0.7374736842105263
9188,22,5,150,9,0.7267719298245614
9189,22,5,150,10,0.7295438596491228
9190,22,5,200,1,0.7164561403508772
9191,22,5,200,2,0.7136842105263158
9192,22,5,200,3,0.7295087719298246
9193,22,5,200,4,0.7323157894736843
9194,22,5,200,5,0.737578947368421
9195,22,5,200,6,0.7454736842105263
9196,22,5,200,7,0.7215438596491228
9197,22,5,200,8,0.7374736842105264
9198,22,5,200,9,0.7135789473684211
9199,22,5,200,10,0.7534035087719297
9200,22,6,10,1,0.6285263157894736
9201,22,6,10,2,0.7216491228070175
9202,22,6,10,3,0.6632280701754386
9203,22,6,10,4,0.7030175438596492
9204,22,6,10,5,0.7189122807017544
9205,22,6,10,6,0.7056491228070175
9206,22,6,10,7,0.7372982456140351
9207,22,6,10,8,0.6975438596491228
9208,22,6,10,9,0.716140350877193
9209,22,6,10,10,0.7268771929824561
9210,22,6,20,1,0.6631228070175439
9211,22,6,20,2,0.6763859649122808
9212,22,6,20,3,0.705719298245614
9213,22,6,20,4,0.7005263157894738
9214,22,6,20,5,0.7029824561403509
9215,22,6,20,6,0.721719298245614
